,answer
1547,'보통'
1548,매우좋음
1549,'좋음'
1550,'매우좋음'
1551,'좋음'
1552,매우좋음
1553,'보통'
1554,매우좋음
1555,매우좋음
1556,매우좋음
1557,매우좋음
1558,매우좋음
1559,'매우좋음'
1560,매우좋음
1561,매우좋음
1562,매우좋음
1563,매우좋음
1564,'매우좋음'
1565,매우좋음
1566,'매우좋음'
1567,'매우좋음'
1568,'매우좋음'
1569,'매우좋음'
1570,나쁨
1571,'매우좋음'
1572,매우좋음
1573,'매우좋음'
1574,매우좋음
1575,'매우좋음'
1576,'매우좋음'
1577,매우좋음
1578,'매우좋음'
1579,'매우좋음'
1580,'좋음'
1581,'매우좋음'
1582,'매우좋음'
1583,'매우좋음'
1584,'매우좋음'
1585,'좋음'
1586,'매우좋음'
1587,매우좋음
1588,'매우좋음'
1589,'매우좋음'
1590,매우좋음
1591,'매우좋음'
1592,'좋음'
1593,'보통'
1594,'좋음'
1595,매우좋음
1596,'나쁨'
1597,매우좋음
1598,'보통'
1599,'매우좋음'
1600,'보통'
1601,매우좋음
1602,매우나쁨
1603,매우좋음
1604,매우좋음
1605,'매우좋음'
1606,매우좋음
1607,'매우좋음'
1608,'좋음'
1609,'매우좋음'
1610,'좋음'
1611,'매우좋음'
1612,'좋음'
1613,'매우좋음'
1614,'매우좋음'
1615,'좋음'
1616,'매우좋음'
1617,매우좋음
1618,'매우좋음'
1619,'매우좋음'
1620,'매우좋음'
1621,'매우좋음'
1622,'좋음'
1623,매우좋음
1624,'매우좋음'
1625,매우좋음
1626,'매우좋음'
1627,매우좋음
1628,'매우좋음'
1629,'매우좋음'
1630,'매우좋음'
1631,'매우좋음'
1632,'매우좋음'
1633,매우좋음
1634,나쁨
1635,'매우좋음'
1636,'매우좋음'
1637,'매우좋음'
1638,'매우좋음'
1639,'매우좋음'
1640,'매우좋음'
1641,매우좋음
1642,매우좋음
1643,매우좋음
1644,'매우좋음'
1645,매우좋음
1646,매우좋음
1647,'매우좋음'
1648,'좋음'
1649,'매우좋음'
1650,'매우좋음'
1651,매우좋음
1652,매우좋음
1653,'매우좋음'
1654,'좋음'
1655,'매우좋음'
1656,매우좋음
1657,'매우좋음'
1658,'매우좋음'
1659,'보통'
1660,매우좋음
1661,'매우좋음'
1662,매우좋음
1663,매우좋음
1664,'좋음'
1665,매우좋음
1666,'매우좋음'
1667,'매우좋음'
1668,매우좋음
1669,'매우좋음'
1670,매우좋음
1671,매우좋음
1672,매우좋음
1673,'매우좋음'
1674,'매우좋음'
1675,'나쁨'
1676,좋음
1677,매우좋음
1678,'매우좋음'
1679,'매우좋음'
1680,매우좋음
1681,'매우좋음'
1682,매우좋음
1683,'매우좋음'
1684,매우좋음
1685,'매우좋음'
1686,매우좋음
1687,'매우좋음'
1688,'보통'
1689,'좋음'
1690,'매우좋음'
1691,'매우좋음'
1692,'매우좋음'
1693,매우좋음
1694,'좋음'
1695,'매우좋음'
1696,'매우좋음'
1697,'매우좋음'
1698,매우좋음
1699,매우좋음
1700,'매우좋음'
1701,'보통'
1702,매우좋음
1703,'매우좋음'
1704,'보통'
1705,'매우좋음'
1706,'좋음'
1707,'매우좋음'
1708,'보통'
1709,매우좋음
1710,'매우좋음'
1711,'매우좋음'
1712,매우좋음
1713,'보통'
1714,'좋음'
1715,'매우좋음'
1716,'매우좋음'
1717,'매우좋음'
1718,'매우좋음'
1719,매우좋음
1720,'매우좋음'
1721,'매우좋음'
1722,'매우좋음'
1723,매우좋음
1724,'매우좋음'
1725,매우좋음
1726,매우좋음
1727,'좋음'
1728,'매우좋음'
1729,매우좋음
1730,매우좋음
1731,'매우좋음'
1732,'좋음'
1733,'매우좋음'
1734,매우좋음
1735,'매우좋음'
1736,매우좋음
1737,'매우좋음'
1738,'매우좋음'
1739,매우좋음
1740,'매우좋음'
1741,'매우좋음'
1742,'매우좋음'
1743,매우좋음
1744,매우좋음
1745,'매우좋음'
1746,'매우좋음'
1747,'좋음'
1748,매우좋음
1749,'매우좋음'
1750,'매우좋음'
1751,'좋음'
1752,나쁨
1753,'보통'
1754,매우좋음
1755,'좋음'
1756,매우좋음
1757,매우좋음
1758,매우좋음
1759,매우좋음
1760,'매우좋음'
1761,매우좋음
1762,'좋음'
1763,'좋음'
1764,매우좋음
1765,'매우좋음'
1766,'좋음'
1767,'매우좋음'
1768,'매우좋음'
1769,'매우좋음'
1770,'매우좋음'
1771,좋음
1772,'좋음'
1773,'매우좋음'
1774,'매우좋음'
1775,매우좋음
1776,'매우좋음'
1777,'매우좋음'
1778,'매우좋음'
1779,매우좋음
1780,'매우좋음'
1781,매우좋음
1782,'좋음'
1783,'매우좋음'
1784,매우좋음
1785,'매우좋음'
1786,'좋음'
1787,'매우좋음'
1788,매우좋음
1789,매우좋음
1790,'매우좋음'
1791,매우좋음
1792,'매우좋음'
1793,'매우좋음'
1794,매우좋음
1795,'매우좋음'
1796,'매우좋음'
1797,'매우좋음'
1798,'매우좋음'
1799,매우좋음
1800,'매우좋음'
1801,'좋음'
1802,'매우좋음'
1803,'보통'
1804,'매우좋음'
1805,'매우좋음'
1806,'매우좋음'
1807,'좋음'
1808,'보통'
1809,매우좋음
1810,'매우좋음'
1811,'보통'
1812,'매우좋음'
1813,'좋음'
1814,'좋음'
1815,매우좋음
1816,'매우좋음'
1817,'매우좋음'
1818,'보통'
1819,매우좋음
1820,매우좋음
1821,매우좋음
1822,'매우좋음'
1823,매우좋음
1824,매우좋음
1825,'좋음'
1826,매우좋음
1827,매우좋음
1828,'보통'
1829,'보통'
1830,'보통'
1831,'보통'
1832,'매우좋음'
1833,매우좋음
1834,매우좋음
1835,매우좋음
1836,'매우좋음'
1837,'매우좋음'
1838,매우좋음
1839,'매우좋음'
1840,'보통'
1841,'매우좋음'
1842,'매우좋음'
1843,'보통'
1844,매우좋음
1845,'좋음'
1846,'매우좋음'
1847,'매우좋음'
1848,'매우좋음'
1849,'매우좋음'
1850,'매우좋음'
1851,'보통'
1852,'매우좋음'
1853,'좋음'
1854,'좋음'
1855,'좋음'
1856,매우좋음
1857,매우좋음
1858,'매우좋음'
1859,'나쁨'
1860,'매우좋음'
1861,'좋음'
1862,매우좋음
1863,'매우좋음'
1864,매우좋음
1865,'매우좋음'
1866,'매우좋음'
1867,'좋음'
1868,'매우좋음'
1869,'매우좋음'
1870,'좋음'
1871,'좋음'
1872,'좋음'
1873,매우좋음
1874,'매우좋음'
1875,매우좋음
1876,'매우좋음'
1877,매우좋음
1878,'매우좋음'
1879,매우좋음
1880,매우좋음
1881,매우좋음
1882,매우좋음
1883,'보통'
1884,'매우좋음'
1885,매우좋음
1886,'좋음'
1887,매우좋음
1888,'매우좋음'
1889,나쁨
1890,'매우좋음'
1891,'보통'
1892,매우좋음
1893,매우좋음
1894,'매우좋음'
1895,매우좋음
1896,'매우좋음'
1897,'매우좋음'
1898,'매우좋음'
1899,'보통'
1900,'매우좋음'
1901,매우좋음
1902,'좋음'
1903,'보통'
1904,매우좋음
1905,'좋음'
1906,매우좋음
1907,'매우좋음'
1908,'매우좋음'
1909,'나쁨'
1910,매우좋음
1911,매우좋음
1912,'매우좋음'
1913,'매우좋음'
1914,'매우좋음'
1915,매우좋음
1916,'보통'
1917,'보통'
1918,'좋음'
1919,'매우좋음'
1920,'매우좋음'
1921,'좋음'
1922,'매우좋음'
1923,매우좋음
1924,'좋음'
1925,'보통'
1926,'보통'
1927,'매우좋음'
1928,'좋음'
1929,'보통'
1930,'매우좋음'
1931,'좋음'
1932,'매우좋음'
1933,'나쁨'
1934,'보통'
1935,'매우나쁨'
1936,매우나쁨
1937,'매우나쁨'
1938,'보통'
1939,'매우좋음'
1940,'매우좋음'
1941,매우좋음
1942,매우좋음
1943,매우좋음
1944,'매우좋음'
1945,매우좋음
1946,매우좋음
1947,'매우좋음'
1948,매우좋음
1949,'매우좋음'
1950,매우좋음
1951,'보통'
1952,매우좋음
1953,'매우좋음'
1954,'매우좋음'
1955,'매우좋음'
1956,매우좋음
1957,매우좋음
1958,매우좋음
1959,매우좋음
1960,'매우좋음'
1961,매우좋음
1962,'보통'
1963,'매우좋음'
1964,매우좋음
1965,매우좋음
1966,좋음
1967,매우좋음
1968,'매우좋음'
1969,'매우좋음'
1970,'매우좋음'
1971,매우좋음
1972,매우좋음
1973,'좋음'
1974,매우좋음
1975,'매우좋음'
1976,매우좋음
1977,'매우좋음'
1978,'매우좋음'
1979,좋음
1980,'매우좋음'
1981,매우좋음
1982,매우좋음
1983,'매우좋음'
1984,매우좋음
1985,매우좋음
1986,'좋음'
1987,'매우나쁨'
1988,매우좋음
1989,'좋음'
1990,'매우좋음'
1991,매우좋음
1992,'좋음'
1993,'매우좋음'
1994,매우좋음
1995,매우좋음
1996,매우좋음
1997,매우좋음
1998,'매우좋음'
1999,'좋음'
2000,'매우좋음'
2001,'매우좋음'
2002,매우좋음
2003,매우좋음
2004,'매우좋음'
2005,'매우좋음'
2006,'매우좋음'
2007,'매우좋음'
2008,'좋음'
2009,'매우좋음'
2010,매우좋음
2011,매우좋음
2012,매우좋음
2013,'매우좋음'
2014,매우좋음
2015,매우좋음
2016,'매우좋음'
2017,'매우좋음'
2018,'매우좋음'
2019,'매우좋음'
2020,'좋음'
2021,'보통'
2022,'매우좋음'
2023,'매우좋음'
2024,매우좋음
2025,매우좋음
2026,'매우좋음'
2027,'매우좋음'
2028,'매우좋음'
2029,'매우좋음'
2030,'매우좋음'
2031,'매우좋음'
2032,'매우좋음'
2033,'좋음'
2034,'매우좋음'
2035,'매우좋음'
2036,'매우좋음'
2037,'매우좋음'
2038,매우좋음
2039,매우좋음
2040,매우좋음
2041,매우좋음
2042,'보통'
2043,보통
2044,매우좋음
2045,'보통'
2046,'좋음'
2047,매우좋음
2048,'보통'
2049,매우좋음
2050,매우좋음
2051,'매우좋음'
2052,'매우좋음'
2053,'매우좋음'
2054,'매우좋음'
2055,'매우좋음'
2056,'매우좋음'
2057,'매우좋음'
2058,'좋음'
2059,'매우좋음'
2060,'매우좋음'
2061,매우좋음
2062,'매우좋음'
2063,'좋음'
2064,매우좋음
2065,'매우좋음'
2066,'매우좋음'
2067,'보통'
2068,매우좋음
2069,'매우좋음'
2070,'좋음'
2071,매우좋음
2072,'매우좋음'
2073,'매우좋음'
2074,매우좋음
2075,'매우좋음'
2076,'매우좋음'
2077,'매우좋음'
2078,매우좋음
2079,매우좋음
2080,매우좋음
2081,나쁨
2082,'매우좋음'
2083,'매우좋음'
2084,'매우좋음'
2085,매우좋음
2086,'매우나쁨'
2087,'매우좋음'
2088,매우좋음
2089,'매우좋음'
2090,'좋음'
2091,'보통'
2092,'매우좋음'
2093,'매우좋음'
2094,'좋음'
2095,매우좋음
2096,'매우좋음'
2097,'매우좋음'
2098,'매우좋음'
2099,매우좋음
2100,매우좋음
2101,'매우좋음'
2102,'매우좋음'
2103,매우좋음
2104,매우좋음
2105,'매우좋음'
2106,매우좋음
2107,매우좋음
2108,매우좋음
2109,'매우좋음'
2110,'좋음'
2111,'좋음'
2112,'매우좋음'
2113,'매우좋음'
2114,'좋음'
2115,'매우좋음'
2116,'좋음'
2117,나쁨
2118,'보통'
2119,'좋음'
2120,매우좋음
2121,매우좋음
2122,'좋음'
2123,'매우좋음'
2124,매우좋음
2125,'나쁨'
2126,'보통'
2127,매우좋음
2128,매우좋음
2129,매우좋음
2130,'매우좋음'
2131,매우좋음
2132,'좋음'
2133,매우좋음
2134,매우좋음
2135,'매우좋음'
2136,매우좋음
2137,매우좋음
2138,매우좋음
2139,매우좋음
2140,매우좋음
2141,'보통'
2142,'좋음'
2143,매우좋음
2144,매우좋음
2145,'매우좋음'
2146,'보통'
2147,매우좋음
2148,매우좋음
2149,'매우좋음'
2150,'좋음'
2151,매우좋음
2152,'매우좋음'
2153,'매우좋음'
2154,매우좋음
2155,좋음
2156,'좋음'
2157,'매우좋음'
2158,'좋음'
2159,매우좋음
2160,매우좋음
2161,'매우좋음'
2162,매우좋음
2163,'매우좋음'
2164,'보통'
2165,매우좋음
2166,매우좋음
2167,매우좋음
2168,매우좋음
2169,'좋음'
2170,'좋음'
2171,'매우좋음'
2172,매우좋음
2173,'매우좋음'
2174,매우좋음
2175,'매우좋음'
2176,좋음
2177,'나쁨'
2178,매우좋음
2179,매우좋음
2180,'매우좋음'
2181,'매우좋음'
2182,'좋음'
2183,매우좋음
2184,매우좋음
2185,매우좋음
2186,'좋음'
2187,'매우좋음'
2188,'매우좋음'
2189,매우좋음
2190,매우좋음
2191,매우좋음
2192,매우좋음
2193,매우좋음
2194,매우좋음
2195,매우좋음
2196,매우좋음
2197,'보통'
2198,'보통'
2199,매우좋음
2200,'좋음'
2201,매우좋음
2202,매우좋음
2203,매우좋음
2204,매우좋음
2205,매우좋음
2206,매우좋음
2207,매우좋음
2208,'매우좋음'
2209,매우좋음
2210,매우좋음
2211,매우좋음
2212,매우좋음
2213,매우좋음
2214,매우좋음
2215,매우좋음
2216,매우좋음
2217,매우좋음
2218,'매우좋음'
2219,매우좋음
2220,매우좋음
2221,매우좋음
2222,'매우좋음'
2223,'매우좋음'
2224,매우좋음
2225,'매우좋음'
2226,매우좋음
2227,'보통'
2228,'매우좋음'
2229,'매우좋음'
2230,'좋음'
2231,매우좋음
2232,'매우좋음'
2233,'좋음'
2234,'보통'
2235,'좋음'
2236,'매우좋음'
2237,'보통'
2238,'보통'
2239,'보통'
2240,매우좋음
2241,매우좋음
2242,매우좋음
2243,'매우좋음'
2244,'좋음'
2245,매우좋음
2246,'매우좋음'
2247,매우좋음
2248,'보통'
2249,'보통'
2250,'보통'
2251,'보통'
2252,매우좋음
2253,매우좋음
2254,'보통'
2255,'보통'
2256,'나쁨'
2257,'보통'
2258,'보통'
2259,매우좋음
2260,'매우좋음'
2261,매우좋음
2262,매우좋음
2263,매우좋음
2264,'매우좋음'
2265,'보통'
2266,'보통'
2267,매우좋음
2268,'매우좋음'
2269,매우좋음
2270,매우좋음
2271,매우좋음
2272,매우좋음
2273,매우좋음
2274,매우좋음
2275,매우좋음
2276,매우좋음
2277,매우좋음
2278,매우좋음
2279,'매우좋음'
2280,매우좋음
2281,매우좋음
2282,매우좋음
2283,매우좋음
2284,'매우좋음'
2285,매우좋음
2286,'매우좋음'
2287,매우좋음
2288,'매우좋음'
2289,매우좋음
2290,'매우좋음'
2291,매우좋음
2292,'매우좋음'
2293,'매우좋음'
2294,매우좋음
2295,'보통'
2296,'좋음'
2297,'매우좋음'
2298,매우좋음
2299,매우좋음
2300,'매우좋음'
2301,매우좋음
2302,'보통'
2303,매우좋음
2304,'보통'
2305,매우좋음
2306,매우좋음
2307,'좋음'
2308,'좋음'
2309,매우좋음
2310,매우좋음
2311,'매우좋음'
2312,'매우좋음'
2313,'매우좋음'
2314,'매우좋음'
2315,매우좋음
2316,매우좋음
2317,매우좋음
2318,'좋음'
2319,매우좋음
2320,'좋음'
2321,매우좋음
2322,매우좋음
2323,매우좋음
2324,'보통'
2325,매우좋음
2326,매우좋음
2327,'매우좋음'
2328,매우좋음
2329,매우좋음
2330,매우좋음
2331,'매우좋음'
2332,'보통'
2333,'좋음'
2334,매우좋음
2335,매우좋음
2336,'매우좋음'
2337,'나쁨'
2338,매우좋음
2339,매우좋음
2340,매우좋음
2341,매우좋음
2342,매우좋음
2343,매우좋음
2344,매우좋음
2345,매우좋음
2346,'보통'
2347,매우좋음
2348,매우좋음
2349,매우좋음
2350,매우좋음
2351,'좋음'
2352,'좋음'
2353,매우좋음
2354,'좋음'
2355,매우좋음
2356,'보통'
2357,매우좋음
2358,매우좋음
2359,'좋음'
2360,매우좋음
2361,'매우좋음'
2362,매우좋음
2363,'매우좋음'
2364,'보통'
2365,'매우좋음'
2366,'매우좋음'
2367,매우좋음
2368,'보통'
2369,'보통'
2370,'보통'
2371,'보통'
2372,매우좋음
2373,'보통'
2374,'좋음'
2375,'좋음'
2376,매우좋음
2377,매우좋음
2378,'매우좋음'
2379,'좋음'
2380,'좋음'
2381,매우좋음
2382,매우좋음
2383,매우좋음
2384,'매우좋음'
2385,'매우좋음'
2386,매우좋음
2387,'매우좋음'
2388,매우좋음
2389,'좋음'
2390,'좋음'
2391,'매우좋음'
2392,매우좋음
2393,'매우좋음'
2394,매우좋음
2395,매우좋음
2396,'매우좋음'
2397,매우좋음
2398,'좋음'
2399,'보통'
2400,'매우좋음'
2401,'좋음'
2402,'매우좋음'
2403,매우좋음
2404,'좋음'
2405,'매우좋음'
2406,좋음
2407,'좋음'
2408,'좋음'
2409,'좋음'
2410,'매우좋음'
2411,'매우좋음'
2412,매우좋음
2413,'좋음'
2414,'매우좋음'
2415,매우좋음
2416,'매우좋음'
2417,'좋음'
2418,매우좋음
2419,'매우좋음'
2420,매우좋음
2421,매우좋음
2422,매우좋음
2423,'보통'
2424,매우좋음
2425,매우좋음
2426,좋음
2427,'매우좋음'
2428,매우좋음
2429,'좋음'
2430,매우좋음
2431,'보통'
2432,매우좋음
2433,'보통'
2434,매우좋음
2435,매우좋음
2436,'좋음'
2437,'매우좋음'
2438,매우좋음
2439,매우좋음
2440,매우좋음
2441,'매우좋음'
2442,매우좋음
2443,매우좋음
2444,매우좋음
2445,매우좋음
2446,매우좋음
2447,'좋음'
2448,매우좋음
2449,'좋음'
2450,'매우좋음'
2451,매우좋음
2452,매우좋음
2453,'보통'
2454,매우좋음
2455,매우좋음
2456,'매우좋음'
2457,매우좋음
2458,매우좋음
2459,매우좋음
2460,매우좋음
2461,'매우좋음'
2462,'보통'
2463,'좋음'
2464,매우좋음
2465,매우좋음
2466,매우좋음
2467,매우좋음
2468,나쁨
2469,매우좋음
2470,'매우좋음'
2471,매우좋음
2472,매우좋음
2473,매우좋음
2474,매우좋음
2475,매우좋음
2476,매우좋음
2477,'보통'
2478,매우좋음
2479,매우좋음
2480,매우좋음
2481,매우좋음
2482,'좋음'
2483,'좋음'
2484,매우좋음
2485,'좋음'
2486,매우좋음
2487,'보통'
2488,매우좋음
2489,매우좋음
2490,매우좋음
2491,'좋음'
2492,매우좋음
2493,'좋음'
2494,'매우좋음'
2495,'매우좋음'
2496,'보통'
2497,'매우좋음'
2498,매우좋음
2499,매우좋음
2500,'보통'
2501,'보통'
2502,'좋음'
2503,'보통'
2504,매우좋음
2505,'보통'
2506,'좋음'
2507,'매우좋음'
2508,'매우좋음'
2509,'매우좋음'
2510,'좋음'
2511,'매우좋음'
2512,'나쁨'
2513,'매우좋음'
2514,'매우좋음'
2515,'매우좋음'
2516,'좋음'
2517,'좋음'
2518,'매우좋음'
2519,'매우좋음'
2520,'좋음'
2521,'매우좋음'
2522,좋음
2523,'매우좋음'
2524,'매우좋음'
2525,'매우좋음'
2526,'매우좋음'
2527,'좋음'
2528,매우좋음
2529,'보통'
2530,'좋음'
2531,매우좋음
2532,'좋음'
2533,매우좋음
2534,'매우좋음'
2535,'매우좋음'
2536,'매우좋음'
2537,'보통'
2538,매우좋음
2539,'매우좋음'
2540,'매우좋음'
2541,'보통'
2542,매우좋음
2543,'좋음'
2544,'좋음'
2545,'보통'
2546,'보통'
2547,매우좋음
2548,매우좋음
2549,'매우좋음'
2550,'좋음'
2551,'좋음'
2552,'매우좋음'
2553,'매우좋음'
2554,'매우좋음'
2555,'좋음'
2556,매우좋음
2557,매우좋음
2558,'매우좋음'
2559,'매우좋음'
2560,매우좋음
2561,'매우좋음'
2562,매우좋음
2563,'매우좋음'
2564,'매우좋음'
2565,'매우좋음'
2566,'매우좋음'
2567,'매우좋음'
2568,'매우좋음'
2569,매우좋음
2570,'매우좋음'
2571,'매우좋음'
2572,매우좋음
2573,'매우좋음'
2574,'매우좋음'
2575,'매우좋음'
2576,'매우좋음'
2577,'좋음'
2578,'매우좋음'
2579,'매우좋음'
2580,'매우좋음'
